"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"South West",21198.2751305662,22897.6187564889,25588.6071116727,29588.088953022,32761.2263393494,35040.2281490378,27552.0693078043,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,20,3,2020
"East of England",71933.1133552717,76296.4043431946,83756.6039873445,95120.9463689,103445.38331838,109750.532116834,89306.3021314843,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"London",480272.487968868,501510.54926995,540167.743170438,602495.308198447,646559.200395213,680104.382658582,572140.332617816,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"Midlands",168742.908019408,176007.470273459,190800.208162429,212735.08344566,229608.550054707,243898.131751184,201198.542611943,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"North East and Yorkshire",62331.2489140101,66497.1471444058,73207.5081111045,83381.1860889581,90310.5895729892,95228.4851881937,78394.4690045711,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"North West",82533.6003298239,87678.9183814049,95819.8950907017,109428.689130122,120044.243816178,127152.195852154,102276.224314435,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"South East",95174.8485267101,101819.405364592,110163.746504955,123778.163369047,133676.735425841,141131.679052818,116942.305141807,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"South West",26688.0910428523,28705.7861878782,31864.6596227939,36778.6973264185,40522.6533649266,42942.7392255213,34271.0385749636,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,21,3,2020
"East of England",93054.2881332805,97870.8149891727,107212.179922314,121299.841357816,132032.133508905,139645.780721386,114242.178579984,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"London",589886.78534641,616325.798722987,663170.316802628,738155.567442921,791632.36662603,832907.35866093,701360.433351516,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"Midlands",211016.183301682,220585.616402103,239365.935607692,266873.959634963,288161.765954619,305279.827467471,252589.027356886,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"North East and Yorkshire",82117.3147301403,87772.164507027,96357.7816788235,109425.316612124,118599.387547417,124504.63980891,102973.068185475,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"North West",106559.997756666,112917.758520388,122669.521247826,139400.851809758,152308.849904969,161484.453693087,130707.612544502,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"South East",116883.288203289,124762.151402694,135214.628207831,151760.837575881,163931.364466856,171866.472686784,143503.521005942,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"South West",33480.8326807047,35726.9704042457,39679.2399338868,45699.9817439544,50211.8347962493,53200.5380562907,42615.2078949946,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,22,3,2020
"East of England",118633.802626133,125549.96676618,136923.077229263,154727.799617718,168563.037304621,179081.591248851,145703.091937086,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"London",718539.189110437,754135.013115884,810033.793875128,900530.520031911,966884.099290186,1016508.73854839,855649.892257915,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"Midlands",262125.400423513,276060.968569348,299981.090335979,334568.233814953,360775.280571065,382626.979820787,316712.17278563,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"North East and Yorkshire",107228.888952229,115467.79889435,126622.444020821,143512.716608792,155859.571856918,164341.282668238,135190.84140711,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"North West",136322.419591429,144265.647570723,156651.405163079,177784.278746824,194049.510204498,205386.421319386,166873.462161035,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"South East",143634.908873287,153144.123846154,165626.456311892,185843.561236009,201061.319854693,210616.407720204,175806.912492362,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"South West",41500.5000100318,44409.5017690146,49251.5316335468,56854.0872237014,62501.6527695959,65818.2167334657,53005.7645245928,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,23,3,2020
"East of England",139457.336352259,147714.091750353,160856.560364665,181693.858628572,197757.966425731,210303.862416163,171226.949443028,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"London",810920.275786885,850771.613276459,912730.805700494,1013909.09020054,1087231.72897646,1142941.93395742,964115.804706679,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"Midlands",303773.237701796,319563.213441989,347290.844502472,387231.106033793,417550.397111573,442509.167520626,366718.525770129,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"North East and Yorkshire",129663.209234795,139276.387054322,152303.952620349,172620.763041287,187414.888469599,197256.103462078,162674.109512668,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"North West",162500.908746457,171641.994655283,186230.41721687,210900.784076786,229899.342062784,242183.279353682,198307.993782242,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"South East",165374.752512111,176240.128155539,190595.969556013,213756.49955064,230877.746252393,241185.680088296,202188.906342891,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"South West",48486.2800185257,51726.6674612295,57306.9133872546,66135.7720776701,72650.1601893739,76463.2532013378,61634.3896568893,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,24,3,2020
"East of England",153408.312692559,162142.761697436,176270.558789103,198164.478891487,215176.274531168,228613.355771216,187299.134733544,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"London",851086.679939637,892412.085610064,957156.847877393,1062095.18669192,1137103.07313698,1194822.72365189,1010262.70220035,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"Midlands",328811.525586345,345580.258748172,374967.968035367,417583.87965291,449085.425957109,476510.248874114,395917.815709223,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"North East and Yorkshire",146883.25256184,156417.609568245,170678.830122047,192659.337996653,208985.304177918,220280.192634403,181878.230942216,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"North West",183672.799573296,193111.30614522,209098.732304925,235612.860156851,255768.328688447,270132.362636583,222020.415699666,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"South East",180277.851373948,192363.8987888,207498.29369435,232287.566405047,250237.877408426,261913.743633122,220104.548844892,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"South West",53742.3431321766,57119.4521420864,63078.6831449148,72391.197135696,79288.7421075097,83433.290734202,67616.5838164106,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,25,3,2020
"East of England",169706.462936133,178764.802360521,194243.890783073,217788.269708363,235874.660479032,250241.822707047,206390.081348458,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"London",895193.747624009,939039.341785099,1005724.09238682,1115202.61118933,1192434.45779039,1253181.51588537,1061604.93269223,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"Midlands",358311.277120061,376125.894528295,407017.614465383,452946.456369857,486788.310771917,515901.325357725,429787.989499313,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"North East and Yorkshire",167240.64874132,177317.221527904,192840.665210662,217055.609361782,235045.760555227,248125.521797447,205276.375776147,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"North West",207873.114489944,218889.473474472,235980.65720954,265071.295712739,286493.642522019,302499.691678594,250239.400265888,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"South East",197567.321799304,210510.735492629,226686.766404945,253610.239686159,272414.687561076,285510.629396536,240396.739043467,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"South West",59806.1118402944,63340.7952855087,69689.2222253866,79718.1763253868,87073.8155354539,91508.48853623,74646.2352655635,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,26,3,2020
"East of England",186625.196471598,196228.66187951,212786.244451902,238154.334259703,257553.674244947,272940.609084399,225927.038703081,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"London",938139.830200244,983194.56404844,1053307.41343588,1166270.09832645,1245288.53439972,1307041.55089462,1110568.98238957,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"Midlands",387625.715002814,405923.244414489,439164.367871907,488585.792540425,524020.169365834,555316.498330921,463770.055127841,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"North East and Yorkshire",189215.912519763,199217.943050128,215958.587538318,243145.634692227,262902.974067336,276480.146987777,230212.290393505,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"North West",233733.285859567,246192.281636593,264833.875226014,296294.028267588,319426.569388049,335485.077102037,280016.419752196,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"South East",215589.890746349,229032.432546454,246389.369265395,275446.120798223,295914.013481808,309579.301898623,261070.202039702,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"South West",66151.8088972962,69840.3851448678,76610.2789607301,87332.4806009488,95263.9690171927,99832.1389902666,81974.2808646382,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,27,3,2020
"East of England",203068.949823199,213131.583433275,230705.751297774,257665.671765241,278167.641905684,294130.122154149,244534.094568056,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"London",976344.822109798,1021310.99864765,1094000.82892101,1210628.37919023,1290795.42366471,1353145.7030014,1152938.98875281,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"Midlands",414672.862047527,434383.271789176,469379.976841849,522046.21415535,559346.435712824,591834.492638716,495788.275507299,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"North East and Yorkshire",211344.607095595,221188.803240447,239408.037099898,269033.303295287,290537.168973761,306554.375055694,254900.626777669,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"North West",259738.357204266,273702.031692161,293802.85925406,327978.483373509,352250.742318306,370038.409634804,310295.520938397,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"South East",233120.739179136,246944.813625878,265250.704959623,296211.983453525,318229.091830266,333974.053415317,280946.28952218,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"South West",72403.7251815705,76349.3137895707,83437.7036451941,94850.4994605187,103228.570551024,108092.828847818,89144.0129927808,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,28,3,2020
"East of England",218586.249567492,229337.021555851,247646.068141006,275988.576994601,297682.852611964,314374.960911654,262313.162408061,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"London",1007806.13018546,1054154.55926531,1128303.21301075,1248015.64221404,1329727.37073783,1393258.77608192,1188526.28530674,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"Midlands",440441.548910484,460717.750577148,497076.808385372,552863.770114238,591664.524890971,626937.692582468,525482.093423175,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"North East and Yorkshire",232240.749919455,243390.883022253,262983.642649865,295182.169448029,318351.854926097,336026.044791524,279764.286325461,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"North West",285778.02819234,300823.404203604,322965.776688462,359824.061688504,385654.636635886,404791.540409438,340946.740454474,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"South East",249949.719114916,264087.949754161,283396.079239793,316109.187009395,339608.409890451,357128.952670182,299873.582036437,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"South West",78292.1321008499,82672.6970945738,90150.2684449397,102199.585595231,110910.353145502,116241.831972182,96096.2802709995,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,29,3,2020
"East of England",233085.906498701,244365.200748684,263565.783222258,293799.559150113,316275.051837601,333503.981752195,279322.251028025,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"London",1036563.81642177,1081044.78837144,1157209.05193453,1279174.95186886,1361699.39170409,1427458.22029959,1218649.97407436,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"Midlands",463990.094012748,485277.05093233,522958.960309957,581986.454289313,622106.352415595,658336.518690941,552825.005032613,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"North East and Yorkshire",253279.518168249,265827.022593889,286551.563074983,321457.217803609,347063.646423519,366542.262877296,304567.975132958,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"North West",311675.921782653,328014.438078919,352748.113428845,392331.563641199,419583.4240633,440501.364824898,371891.052775029,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"South East",266195.121450746,280279.71828325,300603.41170324,335207.823307574,360092.907382749,379805.419184777,318180.644398954,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"South West",84307.7228428203,88772.3488578639,96765.8263876917,109322.951774519,118482.05169455,124343.322289078,102912.681481894,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,30,3,2020
"East of England",246016.815327383,258014.67626105,278009.548024638,309736.111548303,333210.507400857,350972.731057236,294482.809166237,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"London",1058297.27796492,1104185.40737698,1181769.0730975,1306290.65087206,1389713.07015968,1456962.85757231,1244052.83723037,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"Midlands",485373.350982791,506954.459442737,546516.225714511,607795.599115495,649381.51337828,686074.600941543,577265.472595719,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"North East and Yorkshire",271662.961053778,285955.288904438,307797.976409227,345016.371169118,372217.558609673,392630.102831624,326956.961590981,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"North West",334615.624766332,351025.29362234,378242.924928404,420293.616227043,449295.038390972,472116.309515626,398625.006158295,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"South East",280296.590985104,294660.606665227,316122.417657985,352376.33619967,378518.424574178,399426.523053123,334467.910145054,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"South West",89727.2995126862,94382.2086130747,102664.128657385,115884.926642436,125560.516233218,131503.075373445,109166.24927956,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,31,3,2020
"East of England",257724.587734821,270115.241323137,290704.855802336,323793.181115363,348126.566165284,366395.417594869,308087.320014889,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"London",1076423.15000637,1124757.68455017,1203028.6468335,1328750.26516778,1413536.0456355,1482022.68724364,1266031.70157192,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"Midlands",504110.761460381,526574.559665223,567162.39339365,630538.806248843,673023.3830757,711123.605368282,599312.329422293,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"North East and Yorkshire",288380.802319855,303299.704827594,326725.529854689,365709.395842687,393892.52743322,415626.735835042,346635.806878843,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"North West",353820.8530792,371060.24793546,399329.257699376,443790.025333803,473853.981057678,497508.993155464,421061.508586996,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"South East",292842.355256799,307740.216392711,330009.639730455,367614.243822823,394854.102983436,416494.581160691,349041.117402805,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"South West",94676.7994933486,99523.8694418137,108080.556769449,121818.121716591,131838.147919302,137954.537958516,114807.784105845,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,1,4,2020
"East of England",268937.380510447,281587.348660185,302964.735292754,337150.799530496,362386.731844923,381352.561596869,320977.211165919,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"London",1092478.51569533,1141696.77114467,1221320.65126237,1347579.73738176,1433552.14158697,1503755.15497235,1284745.79038821,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"Midlands",521547.329892447,544869.457010234,586692.447450292,652070.870262825,695783.438417041,734396.939568706,619744.258702106,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"North East and Yorkshire",305174.526085422,320977.021821527,345320.858498422,386354.498826932,415214.484024605,438435.27044061,366028.328897312,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"North West",373058.248819024,390892.59322978,420329.124307577,467180.032338035,498948.642934783,522996.009920268,443351.498637838,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"South East",304763.420247442,320235.782705765,343304.162154963,382164.672109188,410794.10600055,432726.252345637,363080.630039914,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"South West",99621.1148003893,104517.554979495,113382.102001728,127744.885576862,137958.014358995,144393.905164746,120328.282939177,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,2,4,2020
"East of England",279679.129724995,292341.56424482,314552.209788523,349911.940760606,375795.804812443,395435.035628708,332973.322303158,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"London",1105570.52467035,1155659.62192818,1236427.43799344,1363478.75097776,1450833.35910883,1522412.61480108,1300566.08664302,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"Midlands",537635.574314295,561338.288251064,604409.037411663,671793.833962537,716601.054361639,755565.569153894,638816.92022793,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"North East and Yorkshire",320941.173606162,337693.668542635,363475.439844843,406056.79562692,436057.106137007,460232.993861753,384807.995662305,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"North West",391045.213759945,409367.279531065,440472.08398901,489429.880940333,522653.346362739,547366.5702375,464620.84780519,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"South East",315952.13255259,332021.050506882,355701.880629635,395891.581358546,425592.998887607,448618.201752839,376123.827139818,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"South West",104237.108976205,109247.233845871,118501.805992336,133332.340915312,143816.62557738,150735.650821587,125758.656012909,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,3,4,2020
"East of England",289358.696899032,302367.610334554,325340.069096925,361820.613927252,388357.994286209,408770.606188164,344314.307170103,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"London",1117325.3013001,1168130.88284501,1249183.55635619,1377202.88536281,1465737.30967577,1538765.09704494,1314047.13954822,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"Midlands",552380.263289792,576636.538934658,620652.196763515,689582.265459176,735704.520625643,775191.702171973,655797.396253497,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"North East and Yorkshire",336055.230828696,353724.724949217,380783.417869002,424781.182529787,455791.598020857,480566.53234684,402561.983705821,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"North West",408126.873426367,427129.225664515,459275.39692429,510497.244827244,544688.707431152,570946.168838332,484734.73247486,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"South East",326275.615563374,342743.805973039,367324.892478776,408527.462019936,439452.505125079,463667.437426664,388375.966704288,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"South West",108531.96224547,113836.064124449,123377.718395048,138681.125852202,149250.501474171,156758.247017902,130861.203286749,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,4,4,2020
"East of England",298000.557465755,311710.999576098,335404.159894633,372850.735480168,399527.945097927,420937.158082989,354548.302556104,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"London",1128115.46102393,1178408.09858488,1259912.76399882,1389483.40414195,1477743.06438339,1551376.12153249,1325251.95168354,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"Midlands",565419.06574867,590608.693776246,635544.502068702,705969.11870325,753347.414668431,793645.364214582,671351.172964776,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"North East and Yorkshire",350404.243374008,369172.358158959,397214.22454372,442606.379796579,474069.187513144,499889.994961304,419596.79403325,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"North West",423712.577353136,443375.053320895,476785.915775371,530105.521828264,565999.242710779,593823.155658534,503587.211570291,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"South East",336032.133483872,352944.450950707,378227.302198493,420602.986487964,452441.121222028,478071.418279053,399672.594802854,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"South West",112724.128208978,118050.73631819,128059.775081157,143735.719050569,154758.385643648,162411.925035037,135752.393758936,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,5,4,2020
"East of England",305726.547290895,320259.861983908,344755.45087259,383139.581241755,410499.754116835,431887.184331513,364273.358152915,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"London",1137307.20406277,1187105.17819645,1269144.10618948,1399706.63320484,1487442.26840401,1561957.96070336,1334709.69151079,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"Midlands",577727.92006958,603236.032188649,649115.045205546,720734.236518062,769274.84226479,810095.509266135,685368.835280562,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"North East and Yorkshire",364267.191694498,383708.227786452,412640.88401484,459341.038400979,491718.713354625,518505.915159407,435980.306393041,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"North West",438192.798874096,458652.933488863,493347.302122052,548345.830212393,586283.151713436,615129.563187557,521347.578430123,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"South East",345146.862006255,362117.226325549,388265.406337536,431753.138981093,464582.191510173,490236.740874716,410288.15205887,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"South West",116667.197060367,122174.204844685,132404.617780067,148550.133871714,159879.465643312,167808.001047402,140298.99062644,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,6,4,2020
"East of England",313429.94735162,328245.712719364,353558.823936189,392481.749224895,420320.484902185,442267.438995481,373270.599425001,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"London",1145521.92669392,1195047.50956735,1278100.98880757,1409159.23510579,1496983.24384692,1572117.8146347,1343773.81923162,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"Midlands",590101.421571131,615342.549465157,662528.984376434,735417.175843855,785562.004687231,827487.567552345,699481.812404964,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"North East and Yorkshire",377174.017564317,397523.281082523,427095.081047149,475328.884680865,508290.988676674,536364.633619257,451213.361504412,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"North West",450597.241381563,472333.864756282,508026.942539056,564601.670024722,603870.896291278,632879.234639789,536740.065312999,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"South East",353197.449588381,370761.020775934,397694.356888845,442154.846405754,475878.704386543,502451.769112741,420412.97903591,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"South West",120243.359303809,125802.683525654,136368.69384603,152960.037161136,164601.631668301,172862.897623391,144549.335739293,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,7,4,2020
"East of England",320837.411104506,335977.773939644,361620.017300369,401293.630991949,429756.591453802,452345.262304109,381713.924659276,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"London",1153174.63428444,1202903.98274583,1286287.43255078,1417938.44964385,1506862.61732772,1581907.4718096,1352242.52782227,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"Midlands",601731.155857133,627760.409913778,675568.083873042,749809.44152223,800950.863446344,844615.877468307,713349.786337012,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"North East and Yorkshire",389699.844259437,410597.745780192,440840.608576461,490261.616534678,524150.973060812,552770.827325938,465661.489336668,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"North West",462912.383103425,484613.019891092,520996.59208238,578689.336134337,618596.384445288,647758.567479354,550119.233581303,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"South East",361253.07732286,378895.24126828,406311.678596209,451817.694526255,485922.507207001,512931.595504021,429492.949992836,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"South West",123386.188902178,129377.916333974,140059.624637221,157024.035923433,169044.708185384,177477.061553397,148379.86747926,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,8,4,2020
"East of England",327408.530374405,343212.904170785,369189.154593904,409618.273946893,438608.770553968,461442.974892641,389650.527625798,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"London",1159649.69943251,1209250.63174356,1293256.23583634,1425653.66320456,1514565.86630619,1591845.11479841,1359498.52803724,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"Midlands",613075.193014872,639238.106272322,687199.704409252,762951.367977036,814967.834635142,859505.895297589,725961.307822982,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"North East and Yorkshire",401827.132426017,422475.478335299,453841.471863674,504611.358620629,539358.943039017,568737.12923743,479114.479032819,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"North West",473532.229392638,495793.14935789,533137.790991778,592009.036207983,632821.868629,663066.398256591,562845.340167347,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"South East",368701.769534739,386199.615118755,414497.391992708,460753.907654909,495422.204503643,522572.767925019,438114.394898803,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"South West",126344.777364637,132650.155670942,143489.973260235,160858.862144843,173126.277982021,181637.776864759,152028.995793705,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,9,4,2020
"East of England",333532.28581521,349567.253777962,376201.92610749,417418.607921894,446702.350692574,470068.374256878,397041.505329882,"PHE/Cambridge","Regional/age","Forecast","infections_cum",3,6,2020,10,4,2020
